TLID,NAME,LENGTH
62046609,62046609a,298.91196
62046610,62046610a,385.92648
62046598,62046598b,139.71964
62046602,62046602a,75.03947
62046603,62046603a,107.45649
62043298,62043298b,285.69627
62043567,62043567a,374.00571
62092956,62092956b,146.99226
62098366,62098366b,73.16917
62084312,62084312b,84.67475
62084314,62084314a,64.41774
62092876,62092876a,99.12153
62092877,62092877a,73.13578
62092879,62092879b,65.23684
62043244,62043244a,139.02276
62043245,62043245a,218.80817
62100498,62100498b,652.66584
62046579,62046579b,133.82572
62092963,62092963b,61.13443
62092964,62092964a,86.53001
62092965,62092965a,48.97209
62084183,62084183b,53.94776
62043309,62043309a,530.36799
62043490,62043490b,63.40889
62088185,62088185b,657.60698
62084306,62084306b,98.58948
62084310,62084310a,55.18899
62084312,62084312a,84.67475
62048667,62048667b,170.68588
62048672,62048672a,110.81363
62048673,62048673b,53.07868
62046445,62046445a,144.04371
62088470,62088470a,340.06504
62096387,62096387b,335.18843
62088483,62088483b,176.4196
62083692,62083692a,68.93876
62084310,62084310b,55.18899
62092985,62092985b,200.60541
62092986,62092986a,293.80523
62092987,62092987a,125.99486
62092965,62092965b,48.97209
62043486,62043486a,85.55268
62043487,62043487a,83.48027
62088201,62088201b,790.09924
62047388,62047388b,112.31753
62092877,62092877b,73.13578
62091776,62091776b,62.13969
62046607,62046607a,141.59487
62046628,62046628a,128.99373
62084298,62084298b,253.89637
62049226,62049226b,309.3221
62047330,62047330a,79.09365
62049209,62049209b,327.9054
62083235,62083235a,451.05444
62047205,62047205a,496.57391
62047206,62047206b,99.00055
62057199,62057199a,218.63873
62103251,62103251b,98.8426
62103252,62103252a,164.7444
62103253,62103253a,253.75797
62048861,62048861b,549.07243
62048862,62048862a,153.95865
62048863,62048863a,342.17486
62047358,62047358a,68.81642
62048602,62048602a,124.23309
62048609,62048609b,161.00019
62092854,62092854a,199.87225
62046603,62046603b,107.45649
62046604,62046604a,70.34177
62046605,62046605a,68.19524
62084316,62084316b,21.29286
62092983,62092983a,117.21601
62092985,62092985a,200.60541
62105011,62105011b,455.42238
62047329,62047329a,655.00441
62047330,62047330b,79.09365
62047331,62047331a,162.80677
62047169,62047169b,498.2931
62047206,62047206a,99.00055
62100480,62100480a,223.30667
62073727,62073727a,105.74474
62073734,62073734a,109.13127
62074775,62074775b,110.06279
62074776,62074776b,163.88415
62074778,62074778b,61.63429
62074779,62074779a,306.33489
62105764,62105764b,376.43365
62056299,62056299b,104.47142
62073709,62073709b,69.27455
62074781,62074781a,326.84082
62073306,62073306a,364.742
62073313,62073313b,56.3049
62073316,62073316a,332.57586
62078951,62078951a,20.56335
62073294,62073294b,537.15607
62073329,62073329a,59.1994
62073331,62073331a,17.31105
62094246,62094246b,75.14986
62105729,62105729a,77.35718
62101902,62101902b,79.08085
62101903,62101903a,136.30329
62074801,62074801a,104.52916
62074802,62074802b,209.16228
62083797,62083797b,46.41036
62051864,62051864b,68.91272
62097165,62097165a,11.77902
62097166,62097166a,29.83061
62106136,62106136b,117.19714
62058157,62058157a,145.54341
62058197,62058197b,226.34706
62057282,62057282b,43.07873
62057283,62057283a,171.36319
62057285,62057285b,128.50201
62084176,62084176b,150.07208
62084182,62084182b,134.28432
62084183,62084183a,53.94776
62048653,62048653a,240.1797
62048673,62048673a,53.07868
62058083,62058083b,56.17689
62054533,62054533a,59.29399
62054543,62054543b,110.89252
62054544,62054544b,376.65322
62089005,62089005a,314.65067
62103201,62103201b,225.09175
62097156,62097156b,52.21891
62097157,62097157a,14.4364
62097165,62097165b,11.77902
62058707,62058707b,168.99302
62081793,62081793b,46.78214
62058661,62058661a,104.13397
62058698,62058698a,205.8665
62058699,62058699b,75.17318
62058624,62058624a,88.80375
62058625,62058625a,95.33171
62058626,62058626b,93.49532
62058627,62058627b,213.15603
62051827,62051827b,138.16133
62051828,62051828b,65.39935
62104532,62104532a,24.1685
62058556,62058556a,86.64207
62058579,62058579a,195.74573
62058584,62058584b,89.44135
62051600,62051600b,95.72406
62051601,62051601a,61.26521
62051602,62051602a,90.01986
62057352,62057352a,178.45884
62055411,62055411b,104.07246
62055415,62055415a,102.8066
62055446,62055446b,68.31984
62055447,62055447a,167.65495
62055173,62055173b,649.12928
62055184,62055184a,367.48641
62051596,62051596a,157.15766
62051603,62051603a,51.42257
62051606,62051606b,199.85948
62064813,62064813b,125.31096
62072759,62072759a,101.39878
62073305,62073305b,80.99161
62073306,62073306b,364.742
62073307,62073307a,190.02899
62063233,62063233b,89.23037
62093999,62093999b,85.57554
62094000,62094000a,99.64547
62094001,62094001b,101.00444
62058183,62058183a,68.82227
62058185,62058185a,97.33999
62058186,62058186b,143.58019
62058083,62058083a,56.17689
62058084,62058084b,97.82819
62058085,62058085a,169.86085
62073614,62073614a,102.88505
62073620,62073620a,136.67584
62073622,62073622b,150.26039
62073623,62073623b,152.04276
62073645,62073645a,42.23566
62073646,62073646b,145.9631
62073647,62073647b,114.00951
62068048,62068048a,136.78208
62068065,62068065b,160.08829
62068185,62068185a,121.58917
62068186,62068186b,88.78555
62073409,62073409a,78.6908
62068043,62068043a,166.16271
62068044,62068044a,98.6168
62068045,62068045b,121.58799
62068055,62068055b,195.74266
62078048,62078048b,66.95347
62078049,62078049a,54.9885
62078050,62078050b,81.65674
62073619,62073619b,68.33759
62073327,62073327a,147.33147
62073329,62073329b,59.1994
62063386,62063386b,366.17584
62076962,62076962a,1345.08037
62076949,62076949b,105.26238
62076951,62076951a,260.2686
62073331,62073331b,17.31105
62073332,62073332a,95.85583
62078951,62078951b,20.56335
62078952,62078952a,53.74453
62067993,62067993b,163.77273
62067994,62067994b,168.53056
62068007,62068007a,150.15299
62073300,62073300a,644.86451
62073327,62073327b,147.33147
62064940,62064940a,81.03796
62064961,62064961a,193.62144
62064973,62064973b,36.37422
62051811,62051811b,125.60949
62096618,62096618b,269.13549
62096619,62096619a,62.41652
62097073,62097073a,241.85475
62097157,62097157b,14.4364
62073730,62073730a,153.38327
62073732,62073732a,207.99626
62073733,62073733b,85.07913
62097167,62097167b,98.09255
62051626,62051626a,295.6678
62051627,62051627b,130.11253
62051628,62051628b,95.57051
62056523,62056523a,311.08127
62056527,62056527a,243.19452
62056529,62056529b,163.86724
62053430,62053430b,51.43588
62053431,62053431b,61.57973
62053432,62053432a,34.1586
62059038,62059038a,256.65061
62057298,62057298a,134.17447
62057303,62057303b,104.57181
62057304,62057304b,310.94766
62056623,62056623a,286.21346
62056625,62056625b,95.32416
62097171,62097171a,91.20259
62051611,62051611a,146.62956
62051612,62051612b,148.61766
62051626,62051626b,295.6678
62058737,62058737b,99.9085
62105390,62105390a,189.84238
62057109,62057109a,90.48217
62057111,62057111a,140.36379
62057112,62057112b,117.43123
62057113,62057113b,315.14385
62076665,62076665b,36.50953
62089131,62089131a,110.46893
62089131,62089131b,110.46893
62058571,62058571a,243.2062
62058576,62058576b,97.85553
62058580,62058580a,72.78096
62058581,62058581b,201.04287
62096567,62096567b,38.03972
62055367,62055367b,206.60925
62055395,62055395a,184.60475
62055396,62055396a,97.25702
62104532,62104532b,24.1685
62104533,62104533a,23.48507
62104534,62104534a,68.08426
62058737,62058737a,99.9085
62058740,62058740a,114.82697
62058743,62058743b,114.82666
62073446,62073446b,104.4778
62077412,62077412b,22.20223
62101768,62101768a,129.0067
62101769,62101769a,110.04158
62073447,62073447b,105.63964
62077412,62077412a,22.20223
62077413,62077413b,71.04782
62072431,62072431b,193.47442
62072442,62072442a,102.85937
62072444,62072444b,105.73152
62072637,62072637a,285.5629
62072638,62072638a,45.24001
62072639,62072639a,201.95965
62072741,62072741b,102.80874
62072745,62072745a,28.15123
62073628,62073628b,113.5582
62073631,62073631b,222.50819
62073634,62073634a,90.4812
62073636,62073636a,86.58078
62078696,62078696b,42.1654
62072501,62072501b,69.106
62073724,62073724b,113.13079
62073727,62073727b,105.74474
62073733,62073733a,85.07913
62073749,62073749a,200.42192
62077413,62077413a,71.04782
62094249,62094249a,127.37472
62105730,62105730a,177.45535
62102225,62102225b,100.59053
62055292,62055292b,459.81828
62055312,62055312b,208.13308
62055313,62055313a,98.52342
62058709,62058709b,92.53463
62058710,62058710b,90.08906
62105391,62105391a,279.40196
62058030,62058030a,301.34109
62058041,62058041b,82.19715
62058042,62058042b,98.55951
62056511,62056511a,89.38086
62056529,62056529a,163.86724
62056530,62056530b,89.68591
62057993,62057993a,41.14805
62089156,62089156b,219.27347
62058092,62058092a,122.41809
62058094,62058094b,153.76601
62058095,62058095b,145.34939
62055388,62055388b,456.03609
62055454,62055454a,88.7358
62055455,62055455a,98.5305
62056294,62056294a,307.5167
62056523,62056523b,311.08127
62056524,62056524b,125.69647
62058684,62058684a,335.94448
62058694,62058694a,385.52969
62058748,62058748b,145.34938
62058751,62058751b,373.92932
62072638,62072638b,45.24001
62072640,62072640a,36.34731
62072641,62072641a,44.66469
62072738,62072738a,109.20202
62072745,62072745b,28.15123
62072746,62072746a,144.12874
62082033,62082033b,26.0228
76339717,76339717b,42.91297
62072632,62072632b,55.77799
62072637,62072637b,285.5629
62077361,62077361a,83.66798
62073617,62073617b,73.33117
62073630,62073630a,203.02845
62073643,62073643a,105.74258
62073645,62073645b,42.23566
62073652,62073652a,544.16262
62073719,62073719b,90.06238
62073722,62073722a,219.6368
62073728,62073728b,282.64889
62073729,62073729a,89.70247
62073616,62073616a,154.85855
62073624,62073624a,163.85163
62073632,62073632b,88.75931
62073626,62073626a,104.09573
62073633,62073633a,78.70867
62073634,62073634b,90.4812
62073635,62073635b,112.62565
62091365,62091365a,73.07108
62097916,62097916a,108.35787
62101757,62101757b,105.10094
62105855,62105855a,78.94127
62076655,62076655a,426.26378
62076669,62076669b,342.48848
62056628,62056628a,100.90718
62056629,62056629b,393.23751
62056630,62056630b,61.71331
62056512,62056512a,148.85326
62056532,62056532a,132.70268
62056535,62056535b,194.94669
62051522,62051522b,117.65116
62051524,62051524b,125.47926
62079028,62079028a,5.90335
62058700,62058700a,177.60534
62058701,62058701b,287.30737
62058702,62058702b,76.90743
62058611,62058611a,114.68185
62058612,62058612b,82.31921
62058614,62058614a,290.08223
62058615,62058615b,102.90548
62055317,62055317b,112.59904
62055318,62055318a,168.89874
62055319,62055319a,93.4543
62051521,62051521a,198.37827
62079028,62079028b,5.90335
62091179,62091179b,599.33845
62055196,62055196a,658.45268
62055197,62055197b,314.6403
62053350,62053350b,126.55452
62105245,62105245b,85.07695
62088732,62088732a,811.38207
62054247,62054247a,84.46198
62055754,62055754b,264.8126
62076444,62076444b,87.77804
62053024,62053024a,92.68862
62053025,62053025b,88.93364
62053028,62053028b,165.12552
62049824,62049824b,166.7618
62049826,62049826a,282.51153
62049827,62049827a,84.54771
62092248,62092248b,86.39618
62092252,62092252a,122.19963
62058026,62058026a,218.29875
62058095,62058095a,145.34939
62058183,62058183b,68.82227
62076696,62076696b,121.26928
62101756,62101756b,53.54133
62101757,62101757a,105.10094
62101758,62101758b,89.60845
62097742,62097742a,537.16425
62097743,62097743b,68.78505
62106054,62106054b,69.33465
62074772,62074772a,82.19616
62074773,62074773b,71.49458
62074774,62074774a,438.00257
76303215,76303215b,143.42953
76339717,76339717a,42.91297
62074778,62074778a,61.63429
62073407,62073407b,174.36262
62077402,62077402a,8.45265
62077402,62077402b,8.45265
62073610,62073610b,229.91272
62073642,62073642a,132.70341
62073643,62073643b,105.74258
62073285,62073285a,177.80302
62073324,62073324b,92.73786
62073388,62073388a,153.69
62073425,62073425a,23.83021
62073429,62073429b,145.45092
62072243,62072243b,309.84886
62073279,62073279b,100.85463
62073280,62073280b,314.18677
62073305,62073305a,80.99161
62058670,62058670a,163.80372
62076719,62076719b,84.44006
62105389,62105389a,214.52055
62058626,62058626a,93.49532
62058696,62058696b,51.45359
62058697,62058697b,239.30427
62058695,62058695a,456.2465
62058748,62058748a,145.34938
62058750,62058750b,169.62417
62090270,62090270b,398.68024
62058674,62058674a,60.66111
62058709,62058709a,92.53463
62058711,62058711b,222.188
62058555,62058555a,105.74914
62058582,62058582b,111.34738
62058585,62058585b,166.11219
62055444,62055444b,190.01338
62055446,62055446a,68.31984
62089931,62089931a,255.32734
62055299,62055299b,195.46818
62055303,62055303a,116.28227
62055321,62055321a,97.25562
62055197,62055197a,314.6403
62055202,62055202b,800.73719
62055410,62055410b,112.60311
62055368,62055368b,96.06484
62055397,62055397b,96.06525
62055402,62055402a,163.7948
62072498,62072498b,97.23289
62072499,62072499b,359.4361
62072500,62072500a,104.05524
62101902,62101902a,79.08085
62073308,62073308b,135.61323
62073313,62073313a,56.3049
62078698,62078698b,59.47622
62082033,62082033a,26.0228
62083794,62083794b,85.08005
62078673,62078673a,101.67647
62073310,62073310a,121.55737
62073311,62073311b,121.67723
62073312,62073312a,436.97067
62074797,62074797b,41.14886
62074798,62074798b,153.38543
62074799,62074799a,321.34668
62072640,62072640b,36.34731
62073613,62073613b,95.66637
62073614,62073614b,102.88505
62073619,62073619a,68.33759
62073649,62073649a,173.8588
62073704,62073704b,180.96285
62073705,62073705b,292.54641
62058582,62058582a,111.34738
62058586,62058586b,223.26121
62058611,62058611b,114.68185
62058092,62058092b,122.41809
62058093,62058093b,218.29375
62052376,62052376a,582.05878
62052378,62052378b,145.31535
62052379,62052379b,245.60303
62058693,62058693a,102.56573
62058739,62058739b,130.28632
62058746,62058746b,204.2101
62058548,62058548a,228.01974
62058578,62058578a,89.43958
62058579,62058579b,195.74573
62058580,62058580b,72.78096
62058546,62058546a,103.23431
62058570,62058570a,97.35378
62058571,62058571b,243.2062
62058572,62058572b,76.89546
62056621,62056621a,77.94131
62056648,62056648a,295.85397
62056652,62056652b,104.59902
62055376,62055376b,110.01635
62055408,62055408b,280.61667
62055409,62055409a,157.02961
62057982,62057982a,60.62408
62058028,62058028a,363.59227
62058029,62058029b,100.91953
62059023,62059023b,232.59645
62059024,62059024b,168.53171
62059029,62059029a,191.42658
62049821,62049821b,590.70443
62049824,62049824a,166.7618
62049825,62049825a,370.28799
62059012,62059012a,209.19599
62059035,62059035b,302.84172
62059036,62059036b,106.43556
62097171,62097171b,91.20259
62097173,62097173a,162.18184
62097174,62097174a,163.2054
62070631,62070631b,365.97412
62056253,62056253b,88.80926
62083409,62083409a,173.90876
62059024,62059024a,168.53171
62059025,62059025b,114.0137
62059026,62059026b,130.56496
62056539,62056539a,37.53635
62056540,62056540b,45.24064
62056541,62056541a,183.02004
62058146,62058146a,67.16701
62058147,62058147b,161.62217
62058148,62058148b,78.18843
62058192,62058192a,166.07396
62057988,62057988a,100.92457
62057992,62057992b,123.33394
62057993,62057993b,41.14805
62058043,62058043a,146.28702
62058225,62058225b,149.31696
62058545,62058545a,125.77977
62058546,62058546b,103.23431
62073425,62073425b,23.83021
62073426,62073426a,22.1545
62094246,62094246a,75.14986
62073704,62073704a,180.96285
62090082,62090082b,386.86203
62072240,62072240b,527.95345
62101775,62101775b,61.83846
62105702,62105702a,333.32574
62072430,62072430a,161.88357
62072442,62072442b,102.85937
62105704,62105704a,351.15803
62078685,62078685a,59.02283
62078686,62078686a,56.78319
62105891,62105891b,113.24651
62072247,62072247b,24.03382
62072248,62072248a,128.48783
62072257,62072257a,144.47043
62074769,62074769b,112.63761
62074770,62074770b,102.89392
62074771,62074771a,192.50772
62074775,62074775a,110.06279
62074760,62074760b,220.89001
62074797,62074797a,41.14886
62105764,62105764a,376.43365
62073706,62073706a,75.07429
62073708,62073708b,204.57184
62073709,62073709a,69.27455
62073718,62073718b,330.20729
62073719,62073719a,90.06238
62073721,62073721a,138.04455
62058691,62058691a,62.04212
62058711,62058711a,222.188
62058738,62058738b,65.44011
62057995,62057995a,41.14849
62058050,62058050b,145.52029
62058148,62058148a,78.18843
62058187,62058187a,143.41625
62058194,62058194b,147.67803
62052374,62052374b,577.39234
62052375,62052375a,169.18855
62052376,62052376b,582.05878
62056535,62056535a,194.94669
62056538,62056538a,287.66033
62056539,62056539b,37.53635
62055391,62055391b,136.72859
62055448,62055448a,124.00046
62089931,62089931b,255.32734
62052379,62052379a,245.60303
62055170,62055170b,639.50023
62055175,62055175b,244.8405
62058569,62058569a,452.76141
62058619,62058619b,304.716
62058624,62058624b,88.80375
62056222,62056222b,56.17655
